Name,Author,Rating,Reviews,Type,Price(USD),Year
The Motley Fool Investment Workbook,David Gardner,4.1,40,Paperback,3.25,1998
The Endurance: Shackleton's Legendary Antarctic Expedition,Caroline Alexander,4.8,417,Hardcover,20.99,1998
In the Meantime: Finding Yourself and the Love You Want,Iyanla Vanzant,4.7,1246,Hardcover,17.73,1998
The 20th-Century Children's Book Treasury: Picture Books and Stories to Read Aloud,Janet Schulman,4.7,490,Hardcover,35.03,1998
"The Elements of Style, Third Edition",William Strunk Jr.,4.5,137,Paperback,26.97,1998
The American Century,Harold Evans,4,35,Hardcover,39.13,1998
A Pirate Looks at Fifty,Jimmy Buffett,4.7,361,Hardcover,23.48,1998
"The Breast Cancer Prevention Diet: The Powerful Foods, Supplements, and Drugs That Can Save Your Life",Robert Arnot M.D.,4.6,26,Hardcover,11.68,1998
The Fallen Man,Tony Hillerman,4.8,306,Hardcover,53.74,1998
A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.5,7092,Hardcover,22.52,1998
The Profit Zone: How Strategic Business Design Will Lead You to Tomorrow's Profits,Adrian J. Slywotzky,4.5,47,Hardcover,18.61,1998
Intensity,Dean R. Koontz,4.4,1774,Hardcover,7.99,1998
Getting to Yes: Negotiating Agreement Without Giving In,Roger Fisher,4.5,588,Paperback,20.99,1998
Leading Change,John P. Kotter,4.6,1574,Hardcover,14.74,1998
Harry Potter And The Sorcerer's Stone,J.K. Rowling,4.9,4774,Hardcover,11.46,1998
Little Altars Everywhere,Rebecca Wells,4.6,264,Paperback,9.67,1998
101 Nights of Grrreat Sex: Secret Sealed Seductions for Fun-Loving Couples,Laura Corn,4.1,129,Paperback,1.61,1998
You Have More Than You Think: The Motley Fool Guide To Investing What You Have,David Gardner,4.6,58,Hardcover,17.4,1998
Cold Mountain: A Novel,Charles Frazier,4.5,1573,Paperback,7.99,1998
The Unemotional Investor : Simple Systems for Beating the Market,Robert Sheard,3.9,23,Hardcover,19.49,1998
"Women's Bodies, Women's Wisdom: Creating Physical and Emotional Health and Healing",Christiane Northrup M.D.,4.5,766,Paperback,25,1998
The Balanced Scorecard: Translating Strategy into Action,Robert S. Kaplan,4.5,201,Hardcover,27.71,1998
L is for Lawless,Sue Grafton,4.5,547,Hardcover,31.99,1998
Blur: The Speed of Change In the Connected Economy,Stan Davis,3.4,34,Hardcover,10,1998
How to Be a Star at Work: 9 Breakthrough Strategies You Need to Succeed,Robert E. Kelley,4.3,59,Hardcover,14.77,1998
Simple Abundance: A Daybook of Comfort of Joy,Sarah Ban Breathnach,4.6,1114,Hardcover,23.99,1998
The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,Michael E. Gerber,4.7,4850,Paperback,2.01,1998
"Breath, Eyes, Memory (Oprah's Book Club)",Edwidge Danticat,4.5,424,Paperback,12.5,1998
The Gorilla Game: An Investor's Guide to Picking Winners in High Technology,Geoffrey A. Moore,4.1,36,Hardcover,34.69,1998
One Day My Soul Just Opened Up: 40 Days and 40 Nights Toward Spiritual Strength and Personal Growth,Iyanla Vanzant,4.8,647,Hardcover,1.2,1998
Design Patterns: Elements of Reusable Object-Oriented Software,Erich Gamma,4.7,1194,Hardcover,24.15,1998
Angela's Ashes (The Frank McCourt Memoirs),Frank McCourt,4.5,1907,Hardcover,13.99,1998
N is for Noose,Sue Grafton,4.6,622,Hardcover,7.9,1998
If Only You Knew How Much I Smell You: True Portraits of Dogs,Valerie Shaff,4.7,75,Hardcover,26.95,1998
The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,4.6,801,Hardcover,18.99,1998
Consilience: The Unity of Knowledge,Edward O. Wilson,4.5,224,Hardcover,36.95,1998
The New Way Things Work,David Macaulay,4.6,325,Hardcover,49.91,1998
How To Cook Everything: Simple Recipes for Great Food,Mark Bittman,4.6,545,Hardcover,41.1,1998
"If Life Is a Game, These Are the Rules: Ten Rules for Being Human as Introduced in Chicken Soup for the Soul",Cherie Carter-Scott,4.7,222,Hardcover,17.5,1998
The Professor and the Madman,Simon Winchester,4.4,1237,Hardcover,20,1998
"Conversations with God: An Uncommon Dialogue, Book 1",Neale Donald Walsch,4.5,1996,Hardcover,19.42,1998
Core Java 1.1 Volume 1: Fundamentals,Cay S. Horstmann,4.1,14,Paperback,45,1998
The Gifts of the Jews (Hinges of History),Thomas Cahill,4.4,56,Hardcover,16.25,1998
Programming Perl,Tom Christiansen,3.6,42,Paperback,10.96,1998
Ship of Gold in the Deep Blue Sea,Gary Kinder,4.7,595,Hardcover,1.6,1998
The Innovator's Dilemma: When New Technologies Cause Great Firms to Fail,Clayton M. Christensen,4.5,1103,Hardcover,21.9,1998
"The New Strategic Selling: The Unique Sales System Proven Successful by the World's Best Companies, Revised and Updated for the 21st Century",Stephen E. Heiman,4.3,383,Paperback,14.99,1998
1001 Ways to Reward Employees,Bob Nelson,4.4,87,Paperback,10.72,1998
Cold Mountain,Charles Frazier,4.5,1573,Hardcover,17.28,1997
Into Thin Air: A Personal Account of the Mount Everest Disaster,Jon Krakauer,4.7,5485,Hardcover,14.39,1997
The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,4.6,801,Hardcover,18.99,1997
Angela's Ashes (The Frank McCourt Memoirs),Frank McCourt,4.5,1907,Hardcover,13.99,1997
Creating Killer Web Sites: The Art of Third-Generation Site Design,David Siegel,3.5,12,Paperback,1.92,1997
The Visual Display of Quantitative Information,Edward R. Tufte,4.5,58,Hardcover,48.39,1997
Net Gain: Expanding Markets through Virtual Communities,John Hagel III,4,32,Hardcover,24.95,1997
Don't Sweat the Small Stuff . . . and It's All Small Stuff: Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),Richard Carlson,4.7,1291,Paperback,0.89,1997
"Visual Explanations: Images and Quantities, Evidence and Narrative",Edward R. Tufte,4.5,149,Hardcover,29.86,1997
Songs in Ordinary Time (Oprah's Book Club),Mary McGarry Morris,4.1,165,Paperback,5.99,1997
The God of Small Things,Arundhati Roy,4.2,3608,Hardcover,19.03,1997
The Motley Fool Investment Guide: How the Fools Beat Wall Street's Wise Men and How You Can Too,Tom Gardner,4,85,Paperback,12.86,1997
The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley,4.6,6442,Hardcover,11.99,1997
Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,Geoffrey A. Moore,3.9,10,Paperback,29.89,1997
Stones from the River,Ursula Hegi,4.3,486,Paperback,18.87,1997
Midnight in the Garden of Good and Evil,John Berendt,4.5,3468,Hardcover,19.69,1997
Against the Gods: The Remarkable Story of Risk,Peter L. Bernstein,4.4,598,Hardcover,45.11,1997
How the Mind Works,Steven Pinker,4.2,527,Hardcover,36,1997
Webonomics : Nine Essential Principles for Growing Your Business on the World Wide Web,Evan I. Schwartz,4.3,20,Hardcover,1.44,1997
The 7 Habits of Highly Effective People,Stephen R. Covey,4.6,6199,Paperback,25.99,1997
Built to Last: Successful Habits of Visionary Companies,James C. Collins,4.6,981,Paperback,15.95,1997
Design Patterns: Elements of Reusable Object-Oriented Software,Erich Gamma,4.7,1194,Hardcover,24.15,1997
Ellen Foster,Kaye Gibbons,4.2,494,Paperback,9.99,1997
The All New All Purpose: Joy of Cooking,Irma S. Rombauer,4.7,389,Hardcover,60.9,1997
Influence: The Psychology of Persuasion,Robert B. Cialdini,4.6,6407,Paperback,2.03,1997
Inside the Tornado: Marketing Strategies from Silicon Valley's Cutting Edge,Geoffrey A. Moore,4.4,98,Hardcover,20.45,1997
Eight Weeks to Optimum Health (Proven Program for Taking Full Advantage of Your Body's Natural Healing Power),Andrew Weil M.D.,4.3,65,Hardcover,13.94,1997
The Man Who Listens to Horses: The Story of a Real-Life Horse Whisperer,Monty Roberts,4.8,459,Hardcover,14.95,1997
Mason & Dixon: A Novel,Thomas Pynchon,4.3,231,Hardcover,2.31,1997
Underworld,Don DeLillo,4,523,Hardcover,15,1997
The Partner: A Novel,John Grisham,4.5,2801,Hardcover,18,1997
Rapid Development: Taming Wild Software Schedules,Steve McConnell,4.4,130,Paperback,39.98,1997
She's Come Undone,Wally Lamb,4.5,2837,Paperback,0.36,1997
A Lesson Before Dying (Oprah's Book Club),Ernest J. Gaines,4.5,1609,Paperback,0.35,1997
A Virtuous Woman (Oprah's Book Club),Kaye Gibbons,4,146,Paperback,0.25,1997
Selling the Invisible: A Field Guide to Modern Marketing,Harry Beckwith,4.5,389,Hardcover,17.54,1997
Programming Perl,Tom Christiansen,3.6,42,Paperback,10.96,1997
The Royals,Kitty Kelley,4.3,342,Hardcover,18.75,1997
"Guns, Germs and Steel: The Fates of Human Societies",Jared Diamond,4.5,5389,Hardcover,25,1997
The C++ Programming Language,Bjarne Stroustrup,4.5,290,Paperback,29.98,1997
The Balanced Scorecard: Translating Strategy into Action,Robert S. Kaplan,4.5,201,Hardcover,27.71,1997
What Will Be: How the World of Information Will Change Our Lives,Michael L. Dertouzos,5,2,Hardcover,15.6,1997
Envisioning Information,Edward R. Tufte,4.5,257,Hardcover,36.41,1997
Starship Troopers,Robert A. Heinlein,4.6,4155,Paperback,1.49,1997
NetSpy,NetGuide,1.4,3,Paperback,1.9,1997
Java in a Nutshell: A Desktop Quick Reference for Java Programmers (In a Nutshell (O'Reilly)),David Flanagan,3.1,20,Paperback,5.17,1997
The Merck Manual of Medical Information: Home Edition,Merck & Co.,4.6,93,Hardcover,27.53,1997
What Works on Wall Street: A Guide to the Best-Performing Investment Strategies of All Time,James P. O'Shaughnessy,3.9,21,Hardcover,2.11,1997
Release 2.0,Esther Dyson,3.7,14,Hardcover,16.93,1997
The Rapture of Canaan,Sheri Reynolds,4.2,198,Paperback,14.87,1997
"CITIZEN SOLDIERS : The U.S. Army from the Normandy Beaches to the Bulge to the Surrender of Germany -- June 7, 1944-May 7, 1945",Stephen E. Ambrose,4.7,676,Hardcover,18.48,1997
This item is no longer available,,,,,,1997
Intellectual Capital,Thomas A. Stewart,4.6,23,Hardcover,25.9,1997
Enterprise One to One: Tools for Competing in the Interactive Age,Don Peppers,3.7,13,Hardcover,12.89,1997
"CookWise: The Hows & Whys of Successful Cooking, The Secrets of Cooking Revealed",Shirley O. Corriher,4.7,235,Hardcover,2.86,1997
The Angel of Darkness,Caleb Carr,4.6,1190,Hardcover,17.39,1997
"Conversations with God: An Uncommon Dialogue, Book 1",Neale Donald Walsch,4.5,1996,Hardcover,19.42,1997
The English Patient,Michael Ondaatje,4.2,826,Paperback,0.5,1997
Enter The Zone: A Dietary Road map,Barry Sears,4.3,458,Hardcover,19.45,1997
The Intelligent Investor: A Book of Practical Counsel,Benjamin Graham,4.4,220,Hardcover,52.99,1997
The Dark Side of Camelot,Seymour M. Hersh,4.6,360,Hardcover,18.7,1997
Client/Server Programming with Java and CORBA,Robert Orfali,5,1,Paperback,1.95,1997
Unnatural Exposure,Patricia Cornwell,4.6,749,Hardcover,11.98,1997
Naked,David Sedaris,4.4,988,Hardcover,37.1,1997
"Undaunted Courage: Meriwether Lewis, Thomas Jefferson, and the Opening of the American West",Stephen Ambrose,4.7,2136,Paperback,0.99,1997
Simple Abundance: A Daybook of Comfort of Joy,Sarah Ban Breathnach,4.6,1114,Hardcover,23.99,1997
The Whole Shebang: A State-of-the-Universe(s) Report,Timothy Ferris,4.4,67,Hardcover,16.89,1997
Real Time: Preparing for the Age of the Never Satistied Customer,Regis McKenna,3.4,15,Hardcover,10.41,1997
Wizard and Glass (Dark Tower) (Vol IV),Stephen King,4.7,2628,Paperback,16.09,1997
Snow Crash,Neal Stephenson,4.3,1915,Mass Market Paperback,1.5,1997
Leading Change,John P. Kotter,4.6,1574,Hardcover,14.74,1997
The Education of a Speculator,Victor Niederhoffer,4,86,Hardcover,3.49,1997
"Plum Island (A John Corey Novel, 1)",Nelson DeMille,4.3,2301,Hardcover,23.76,1997
"Apple:: The Inside Story of Intrigue, Egomania, and Business Blunders",Jim Carlton,4,36,Hardcover,19.94,1997
3001: The Final Odyssey,Arthur C. Clarke,4.2,773,Hardcover,24.4,1997
Man's Search for Meaning,Viktor E. Frankl,4.7,23921,Mass Market Paperback,1.2,1997
Personal History,Katharine Graham,4.5,539,Hardcover,35.77,1997
The Heart of a Woman,Maya Angelou,4.8,738,Paperback,0.5,1997
The Goal: A Process of Ongoing Improvement,Eliyahu M. Goldratt,4.5,420,Paperback,30.69,1997
"The Bankers: The Next Generation The New Worlds of Money, Credit and Banking in an Electronic Age",Martin Mayer,4,9,Hardcover,24.98,1997
Code Complete (Microsoft Programming),Steve McConnell,4.3,132,Paperback,38.73,1997
Only the Paranoid Survive,Andrew S. Grove,4.5,519,Hardcover,28.29,1997
The Bible Code,Michael Drosnin,4.3,359,Hardcover,0.36,1997
About Face: The Essentials of User Interface Design,Alan Cooper,3,36,Paperback,24.95,1997
Designing Web Graphics 2,Lynda Weinman,3.3,11,Paperback,6.89,1997
Into the Wild,Jon Krakauer,4.5,6262,Paperback,12,1997
A Certain Justice (Adam Dalgliesh Mystery Series #10),P. D. James,4.4,671,Hardcover,14.81,1997
Being Digital,Nicholas Negroponte,4.5,89,Paperback,12.69,1997
American Sphinx: The Character of Thomas Jefferson,Joseph J. Ellis,4.5,411,Hardcover,1.6,1997
Computer Networks,Andrew S. Tanenbaum,4.1,56,Hardcover,89.93,1997
UML DISTILLED: APPLYING THE STANDARD OBJECT MODELLING LANGUAGE (OBJECT TECHNOLOGY SERIES),KENDALL SCOTT' 'MARTIN,4.2,14,Paperback,39.56,1997
Microsoft NT Server Resource Kit (Microsoft Professional Editions),Microsoft Press,4,2,Paperback,2.95,1997
"Mythical Man-Month, The: Essays on Software Engineering, Anniversary Edition",Frederick Brooks Jr.,4.5,570,Paperback,35,1997
Mastering the Zone: The Next Step in Achieving SuperHealth and Permanent Fat Loss,Barry Sears,4.2,122,Hardcover,21.75,1997
The Gift of Fear : Survival Signals That Protect Us from Violence,Gavin De Becker,4.7,5319,Hardcover,7.72,1997
Competing for the Future,Gary Hamel,4.3,79,Paperback,0.25,1997
"The Chicago Manual of Style: The Essential Guide for Writers, Editors, and Publishers (14th Edition)",Chicago Editorial Staff,4.5,114,Hardcover,22.84,1997
Everest : Mountain Without Mercy,Broughton Coburn,4.6,105,Hardcover,1.5,1997
Spontaneous Healing: How to Discover and Enhance Your Body's Natural Ability to Maintain and Heal Itself,Andrew Weil,4.6,305,Paperback,16.92,1997
Contact,Carl Sagan,4.6,1354,Mass Market Paperback,0.64,1997
Creating Killer Web Sites: The Art of Third-Generation Site Design,David Siegel,3.5,12,Paperback,1.92,1996
Executive Orders,Tom Clancy,4.5,1359,Hardcover,11.99,1996
"The Dilbert Principle: A Cubicle's-eye View of Bosses, Meetings, Management Fads & Other Workplace Afflictions",Scott Adams,4.4,253,Hardcover,14.99,1996
Against the Gods: The Remarkable Story of Risk,Peter L. Bernstein,4.4,598,Hardcover,45.11,1996
The English Patient,Michael Ondaatje,4.2,826,Paperback,0.5,1996
Idoru,William Gibson,4.5,238,Hardcover,22.19,1996
Airframe,Michael Crichton,4.5,1088,Hardcover,14,1996
Creating Great Web Graphics,Laurie McCanna,5,2,Paperback,5.5,1996
Dogbert's Top Secret Management Handbook,Scott Adams,4.6,74,Hardcover,13.68,1996
Where Wizards Stay Up Late: The Origins of the Internet,Katie Hafner,4.6,206,Hardcover,44.85,1996
The Visual Display of Quantitative Information,Edward R. Tufte,4.5,58,Hardcover,48.39,1996
Inside the Tornado: Marketing Strategies from Silicon Valley's Cutting Edge,Geoffrey A. Moore,4.4,98,Hardcover,20.45,1996
Woe Is I: The Grammarphobe's Guide to Better English in Plain English,Patricia T. O'Conner,4.1,69,Hardcover,15.9,1996
"Undaunted Courage: Meriwether Lewis, Thomas Jefferson and the Opening of the American West",Stephen E. Ambrose,4.7,2136,Hardcover,17,1996
Only the Paranoid Survive,Andrew S. Grove,4.5,519,Hardcover,28.29,1996
Dave Barry In Cyberspace,Dave Barry,4.1,64,Hardcover,20,1996
NetSpy,NetGuide,1.4,3,Paperback,1.9,1996
Martha Stuart's Better Than You at Entertaining (A Parody),Tom Connor,4.7,23,Paperback,1.78,1996
Programming Perl,Tom Christiansen,3.6,42,Paperback,10.96,1996
Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,Geoffrey A. Moore,3.9,10,Paperback,29.89,1996
Virus of the Mind: The New Science of the Meme,Richard Brodie,4.3,207,Hardcover,3.86,1996
World Wide Web Marketing: Integrating the Internet into Your Marketing Strategy,Jim Sterne,4,2,Paperback,2.3,1996
"Out of Control: The New Biology of Machines, Social Systems, & the Economic World",Kevin Kelly,4.7,106,Paperback,20.84,1996
The Witch Doctors,John Micklethwait,4,26,Hardcover,12.1,1996
24 Hours in Cyberspace: Painting on the Walls of the Digital Cave Photographed on One Day by 150 of the World's Leading Photojournalists (Day in the Life),Jennifer Erwitt,4.3,5,Hardcover,9.91,1996
The Pinball Effect: How Renaissance Water Gardens Made the Carburetor Possible-And Other Journeys Through Knowledge,James Burke,4.3,39,Paperback,28.24,1996
Snow Falling on Cedars,David Guterson,4.5,1033,Paperback,0.14,1996
The Stars My Destination,Alfred Bester,4.5,838,Paperback,27.33,1996
It's Obvious You Won't Survive By Your Wits Alone (Volume 6),Scott Adams,3.8,12,Paperback,16,1996
"How Brains Think: Evolving Intelligence, Then And Now (Science Masters)",William H. Calvin,4.1,13,Hardcover,39.38,1996
Java in a Nutshell: A Desktop Quick Reference for Java Programmers (Nutshell Handbooks),David Flanagan,5,1,Paperback,9.95,1996
What Works on Wall Street: A Guide to the Best-Performing Investment Strategies of All Time,James P. O'Shaughnessy,3.9,21,Hardcover,2.11,1996
Why Things Bite Back: Technology and the Revenge of Unintended Consequences,Edward Tenner,4.2,44,Hardcover,24.28,1996
Ender's Game (The Ender Quintet),Orson Scott Card,4.6,13046,Mass Market Paperback,0.94,1996
Rapid Development: Taming Wild Software Schedules,Steve McConnell,4.4,130,Paperback,39.98,1996
"Born to Rebel: Birth Order, Family Dynamics, and Creative Lives",Frank J. Sulloway,3.9,55,Hardcover,1.5,1996
Enter The Zone: A Dietary Road map,Barry Sears,4.3,458,Hardcover,19.45,1996
The 7 Habits of Highly Effective People,Stephen R. Covey,4.6,6199,Paperback,25.99,1996
Being Digital,Nicholas Negroponte,4.5,89,Paperback,13,1996
The Book of Ruth,Jane Hamilton,4.2,251,Paperback,0.25,1996
God: A Biography,Jack Miles,4.3,145,Paperback,0.94,1996
The Digital Economy: Promise and Peril in the Age of Networked Intelligence,Don Tapscott,3.9,13,Hardcover,15.3,1996
"History Laid Bare: Love, Sex, and Perversity from the Ancient Etruscans to Warren G. Harding",Richard Zacks,4.3,19,Paperback,4.39,1996
The Yellow Admiral,Patrick O'Brian,4.7,338,Hardcover,11.95,1996
"Hyperspace: A Scientific Odyssey Through Parallel Universes, Time Warps, and the 10th Dimension",Michio Kaku,4.6,658,Paperback,1.89,1996
Fermat's Last Theorem: Unlocking the Secret of an Ancient Mathematical Problem,Amir D. Aczel,4.2,58,Paperback,20.99,1996
Snow Crash,Neal Stephenson,4.3,1915,Mass Market Paperback,1.5,1996
Angela's Ashes (The Frank McCourt Memoirs),Frank McCourt,4.5,1907,Hardcover,13.99,1996
Extraordinary Popular Delusions & the Madness of Crowds,Charles Mackay,3.8,285,Paperback,29.9,1996
Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel,4.5,1962,Hardcover,18.99,1996
The Rules: Time-Tested Secrets for Capturing the Heart of Mr. Right,Ellen Fein,4.4,1499,Mass Market Paperback,0.45,1996
M is for Malice (The Kinsey Millhone Alphabet Mysteries),Sue Grafton,4.7,568,Hardcover,12.9,1996
Emotional Intelligence: Why It Can Matter More than IQ,Daniel Goleman,4.5,4475,Hardcover,14.98,1996
The HTML Sourcebook: A Complete Guide to HTML 3.0 (Sourcebooks),Ian S. Graham,,,Paperback,2,1996
Designing Web Graphics Edition,Linda Weinman,,,Paperback,19.82,1996
Slouching Towards Gomorrah,Robert H. Bork,4.8,264,Hardcover,20.8,1996
Planning and Managing Web Sites on the Macintosh: The Complete Guide to Webstar and Machttp,Jon Wiederspan,1,1,Paperback,2.97,1996
A Reporter's Life,Walter Cronkite,4.5,92,Hardcover,16.99,1996
The Microsoft Way: The Real Story Of How The Company Outsmarts Its Competition,Randall E. Stross,3.4,9,Hardcover,1.05,1996
